AUUC,AUUC_random,C,method,penalty,split
51632.43609333876,30769.545316136573,10.0,MITE_SDR,l1,80
50702.026708933656,30358.917815245703,10.0,ITE_2M,l1,81
50681.12381372454,30358.917815245703,10.0,ITE_SDR,l1,81
45847.741743381455,30358.917815245703,10.0,MITE_2M,l1,81
51052.672440307695,30358.917815245703,10.0,MITE_SDR,l1,81
51419.41410153373,30758.43614157,10.0,ITE_2M,l1,82
51425.868121123465,30758.43614157,10.0,ITE_SDR,l1,82
46623.54116946512,30758.43614157,10.0,MITE_2M,l1,82
51794.780707469574,30758.43614157,10.0,MITE_SDR,l1,82
51882.51771867441,30981.88693642877,10.0,ITE_2M,l1,83
51922.874948270095,30981.88693642877,10.0,ITE_SDR,l1,83
46724.95594713512,30981.88693642877,10.0,MITE_2M,l1,83
52297.96378640064,30981.88693642877,10.0,MITE_SDR,l1,83
51132.39238934568,30791.356683437734,10.0,ITE_2M,l1,84
50982.68855279962,30791.356683437734,10.0,ITE_SDR,l1,84
46489.145049040635,30791.356683437734,10.0,MITE_2M,l1,84
51641.132093829365,30791.356683437734,10.0,MITE_SDR,l1,84
50510.4253218996,30382.140834799022,10.0,ITE_2M,l1,85
50504.5988832348,30382.140834799022,10.0,ITE_SDR,l1,85
45949.25768548202,30382.140834799022,10.0,MITE_2M,l1,85
51007.39269500384,30382.140834799022,10.0,MITE_SDR,l1,85
51146.40989165321,30560.39222177674,10.0,ITE_2M,l1,86
51108.122184181084,30560.39222177674,10.0,ITE_SDR,l1,86
45946.93433068066,30560.39222177674,10.0,MITE_2M,l1,86
51519.69911719082,30560.39222177674,10.0,MITE_SDR,l1,86
51599.98990275165,31155.59581773857,10.0,ITE_2M,l1,87
51530.10317896563,31155.59581773857,10.0,ITE_SDR,l1,87
46786.430899921135,31155.59581773857,10.0,MITE_2M,l1,87
52030.351537478986,31155.59581773857,10.0,MITE_SDR,l1,87
50234.280646305575,30101.376166465878,10.0,ITE_2M,l1,88
49995.96256261917,30101.376166465878,10.0,ITE_SDR,l1,88
45517.392036214354,30101.376166465878,10.0,MITE_2M,l1,88
50601.52265663238,30101.376166465878,10.0,MITE_SDR,l1,88
49434.12850039113,29732.371701612843,10.0,ITE_2M,l1,89
49253.16399512541,29732.371701612843,10.0,ITE_SDR,l1,89
45044.08595987823,29732.371701612843,10.0,MITE_2M,l1,89
49858.50019502795,29732.371701612843,10.0,MITE_SDR,l1,89
51634.33988230454,31064.877123442813,10.0,ITE_2M,l1,90
51757.02035072698,31064.877123442813,10.0,ITE_SDR,l1,90
46696.77985394521,31064.877123442813,10.0,MITE_2M,l1,90
52007.12235665829,31064.877123442813,10.0,MITE_SDR,l1,90
51333.85891241337,30841.764267443985,10.0,ITE_2M,l1,91
51048.677990975164,30841.764267443985,10.0,ITE_SDR,l1,91
46459.83772034152,30841.764267443985,10.0,MITE_2M,l1,91
51773.45158565945,30841.764267443985,10.0,MITE_SDR,l1,91
51890.97036831509,31033.930769846935,10.0,ITE_2M,l1,92
51504.255146437696,31033.930769846935,10.0,ITE_SDR,l1,92
46948.335780225876,31033.930769846935,10.0,MITE_2M,l1,92
52257.768379081666,31033.930769846935,10.0,MITE_SDR,l1,92
50915.33158961548,30499.868160095804,10.0,ITE_2M,l1,93
50728.54845435427,30499.868160095804,10.0,ITE_SDR,l1,93
46006.03959087728,30499.868160095804,10.0,MITE_2M,l1,93
51314.80989581795,30499.868160095804,10.0,MITE_SDR,l1,93
50651.609259825964,30582.731963346603,10.0,ITE_2M,l1,94
50348.24241283162,30582.731963346603,10.0,ITE_SDR,l1,94
45921.67320116304,30582.731963346603,10.0,MITE_2M,l1,94
51086.93649268692,30582.731963346603,10.0,MITE_SDR,l1,94
52097.757272572126,31086.425771867347,10.0,ITE_2M,l1,95
51763.95132703982,31086.425771867347,10.0,ITE_SDR,l1,95
47363.64372817661,31086.425771867347,10.0,MITE_2M,l1,95
52534.69106811042,31086.425771867347,10.0,MITE_SDR,l1,95
51271.11121699066,30844.456887590743,10.0,ITE_2M,l1,96
51247.77662325562,30844.456887590743,10.0,ITE_SDR,l1,96
46219.76636036566,30844.456887590743,10.0,MITE_2M,l1,96
51625.24904213759,30844.456887590743,10.0,MITE_SDR,l1,96
50667.241028501485,30654.546409807357,10.0,ITE_2M,l1,97
50567.51333055418,30654.546409807357,10.0,ITE_SDR,l1,97
46112.71114861064,30654.546409807357,10.0,MITE_2M,l1,97
51022.82765846999,30654.546409807357,10.0,MITE_SDR,l1,97
52180.288545597774,31214.338837534146,10.0,ITE_2M,l1,98
51957.79404571436,31214.338837534146,10.0,ITE_SDR,l1,98
47317.77644674952,31214.338837534146,10.0,MITE_2M,l1,98
52606.13162277643,31214.338837534146,10.0,MITE_SDR,l1,98
52066.43680842704,31130.3549100438,10.0,ITE_2M,l1,99
52001.261261815016,31130.3549100438,10.0,ITE_SDR,l1,99
47375.72369100145,31130.3549100438,10.0,MITE_2M,l1,99
52477.36571668749,31130.3549100438,10.0,MITE_SDR,l1,99
51976.52044986418,31207.64602605248,100.0,ITE_2M,l1,0
51757.73465016953,31207.64602605248,100.0,ITE_SDR,l1,0
47285.235898409606,31207.64602605248,100.0,MITE_2M,l1,0
52397.22248165518,31207.64602605248,100.0,MITE_SDR,l1,0
50659.523119377656,30399.752588804316,100.0,ITE_2M,l1,1
50535.25299430952,30399.752588804316,100.0,ITE_SDR,l1,1
46117.21075169059,30399.752588804316,100.0,MITE_2M,l1,1
50975.55220506598,30399.752588804316,100.0,MITE_SDR,l1,1
51678.98488886911,30829.69943635138,100.0,ITE_2M,l1,2
51591.64190434132,30829.69943635138,100.0,ITE_SDR,l1,2
46527.38986645903,30829.69943635138,100.0,MITE_2M,l1,2
52002.13605991685,30829.69943635138,100.0,MITE_SDR,l1,2
51606.4217557705,30898.601255421567,100.0,ITE_2M,l1,3
51476.6470759375,30898.601255421567,100.0,ITE_SDR,l1,3
46820.96672172798,30898.601255421567,100.0,MITE_2M,l1,3
51936.922854574404,30898.601255421567,100.0,MITE_SDR,l1,3
51538.2361802012,30935.639768512163,100.0,ITE_2M,l1,4
51456.64319215853,30935.639768512163,100.0,ITE_SDR,l1,4
46969.303770875886,30935.639768512163,100.0,MITE_2M,l1,4
52005.11724353783,30935.639768512163,100.0,MITE_SDR,l1,4
51350.81956118229,30854.428181796513,100.0,ITE_2M,l1,5
51444.12097434224,30854.428181796513,100.0,ITE_SDR,l1,5
46946.94684633467,30854.428181796513,100.0,MITE_2M,l1,5
51782.19876598811,30854.428181796513,100.0,MITE_SDR,l1,5
51684.66222235695,31075.208760766538,100.0,ITE_2M,l1,6
51370.34056763757,31075.208760766538,100.0,ITE_SDR,l1,6
46856.384484350594,31075.208760766538,100.0,MITE_2M,l1,6
51950.96652356107,31075.208760766538,100.0,MITE_SDR,l1,6
50575.03962506866,30425.28822767977,100.0,ITE_2M,l1,7
50530.78020164392,30425.28822767977,100.0,ITE_SDR,l1,7
46050.46695476868,30425.28822767977,100.0,MITE_2M,l1,7
50947.401695699016,30425.28822767977,100.0,MITE_SDR,l1,7
49875.972598744804,30144.17854545212,100.0,ITE_2M,l1,8
49771.10744031416,30144.17854545212,100.0,ITE_SDR,l1,8
45603.66717657882,30144.17854545212,100.0,MITE_2M,l1,8
50329.229286640955,30144.17854545212,100.0,MITE_SDR,l1,8
51516.07682121482,30939.293307334257,100.0,ITE_2M,l1,9
51320.18431351116,30939.293307334257,100.0,ITE_SDR,l1,9
46861.5056386393,30939.293307334257,100.0,MITE_2M,l1,9
51913.73061069103,30939.293307334257,100.0,MITE_SDR,l1,9
52868.607667419215,31705.519995653114,100.0,ITE_2M,l1,10
52923.38067619588,31705.519995653114,100.0,ITE_SDR,l1,10
47814.013573123884,31705.519995653114,100.0,MITE_2M,l1,10
53123.38435339365,31705.519995653114,100.0,MITE_SDR,l1,10
51136.709604425516,30609.24825561444,100.0,ITE_2M,l1,11
50993.50748971796,30609.24825561444,100.0,ITE_SDR,l1,11
46166.96559110055,30609.24825561444,100.0,MITE_2M,l1,11
51481.167185726394,30609.24825561444,100.0,MITE_SDR,l1,11
50928.13534827531,30574.853185167085,100.0,ITE_2M,l1,12
50902.061968695605,30574.853185167085,100.0,ITE_SDR,l1,12
46533.828382946325,30574.853185167085,100.0,MITE_2M,l1,12
51355.33467518825,30574.853185167085,100.0,MITE_SDR,l1,12
51042.41234663832,30460.491545177843,100.0,ITE_2M,l1,13
50718.5891234083,30460.491545177843,100.0,ITE_SDR,l1,13
46580.87264622762,30460.491545177843,100.0,MITE_2M,l1,13
51431.99942276906,30460.491545177843,100.0,MITE_SDR,l1,13
51960.94164854143,31240.963506778546,100.0,ITE_2M,l1,14
51891.76710612064,31240.963506778546,100.0,ITE_SDR,l1,14
47185.43484766351,31240.963506778546,100.0,MITE_2M,l1,14
52307.63416050528,31240.963506778546,100.0,MITE_SDR,l1,14
51102.7134981412,30595.81812255541,100.0,ITE_2M,l1,15
51148.89364188704,30595.81812255541,100.0,ITE_SDR,l1,15
46247.51754671953,30595.81812255541,100.0,MITE_2M,l1,15
51440.239917892766,30595.81812255541,100.0,MITE_SDR,l1,15
52001.41279091087,31200.29496400134,100.0,ITE_2M,l1,16
51881.08428715373,31200.29496400134,100.0,ITE_SDR,l1,16
46996.03276925498,31200.29496400134,100.0,MITE_2M,l1,16
52312.23116970292,31200.29496400134,100.0,MITE_SDR,l1,16
50545.23549685988,30380.13134825,100.0,ITE_2M,l1,17
50338.50313500829,30380.13134825,100.0,ITE_SDR,l1,17
45733.50763600737,30380.13134825,100.0,MITE_2M,l1,17
50910.80808463736,30380.13134825,100.0,MITE_SDR,l1,17
51811.01891643988,31156.02816329956,100.0,ITE_2M,l1,18
51829.656800976925,31156.02816329956,100.0,ITE_SDR,l1,18
47038.791539477286,31156.02816329956,100.0,MITE_2M,l1,18
52265.25740335116,31156.02816329956,100.0,MITE_SDR,l1,18
50216.89291021117,30449.44195385465,100.0,ITE_2M,l1,19
50469.830651509306,30449.44195385465,100.0,ITE_SDR,l1,19
45447.26528273569,30449.44195385465,100.0,MITE_2M,l1,19
50605.23323524064,30449.44195385465,100.0,MITE_SDR,l1,19
49988.673085204704,29881.56257739532,100.0,ITE_2M,l1,20
49909.406730399016,29881.56257739532,100.0,ITE_SDR,l1,20
44687.24026774493,29881.56257739532,100.0,MITE_2M,l1,20
50203.871151320265,29881.56257739532,100.0,MITE_SDR,l1,20
50755.65677283239,30712.35734728958,100.0,ITE_2M,l1,21
50588.26407539327,30712.35734728958,100.0,ITE_SDR,l1,21
46722.41852957256,30712.35734728958,100.0,MITE_2M,l1,21
51302.33559327962,30712.35734728958,100.0,MITE_SDR,l1,21
50878.626985184004,30528.9178925007,100.0,ITE_2M,l1,22
50638.319551179055,30528.9178925007,100.0,ITE_SDR,l1,22
46312.01540563953,30528.9178925007,100.0,MITE_2M,l1,22
51194.5951313136,30528.9178925007,100.0,MITE_SDR,l1,22
51032.105222878025,30611.73137939615,100.0,ITE_2M,l1,23
51140.60124166829,30611.73137939615,100.0,ITE_SDR,l1,23
46194.321594304645,30611.73137939615,100.0,MITE_2M,l1,23
51521.5749986324,30611.73137939615,100.0,MITE_SDR,l1,23
52505.079330111315,31507.17756908607,100.0,ITE_2M,l1,24
52495.02352419991,31507.17756908607,100.0,ITE_SDR,l1,24
47251.72877380168,31507.17756908607,100.0,MITE_2M,l1,24
52874.30924431532,31507.17756908607,100.0,MITE_SDR,l1,24
52215.25174828369,31286.70346259212,100.0,ITE_2M,l1,25
52098.56142135606,31286.70346259212,100.0,ITE_SDR,l1,25
47614.78477965633,31286.70346259212,100.0,MITE_2M,l1,25
52508.59959504409,31286.70346259212,100.0,MITE_SDR,l1,25
51678.8384012579,31113.53117225523,100.0,ITE_2M,l1,26
51522.03612234938,31113.53117225523,100.0,ITE_SDR,l1,26
46875.623109702654,31113.53117225523,100.0,MITE_2M,l1,26
52145.113676990215,31113.53117225523,100.0,MITE_SDR,l1,26
49894.83808645697,29917.225080735254,100.0,ITE_2M,l1,27
49694.459423120155,29917.225080735254,100.0,ITE_SDR,l1,27
45237.74756041874,29917.225080735254,100.0,MITE_2M,l1,27
50282.50064449713,29917.225080735254,100.0,MITE_SDR,l1,27
51615.01963707717,30863.64415005397,100.0,ITE_2M,l1,28
51228.0632474642,30863.64415005397,100.0,ITE_SDR,l1,28
46651.55982463682,30863.64415005397,100.0,MITE_2M,l1,28
52103.4937434674,30863.64415005397,100.0,MITE_SDR,l1,28
50258.57209531496,30225.70387882949,100.0,ITE_2M,l1,29
50163.72825951949,30225.70387882949,100.0,ITE_SDR,l1,29
45507.45349926726,30225.70387882949,100.0,MITE_2M,l1,29
50688.86462658528,30225.70387882949,100.0,MITE_SDR,l1,29
51512.17739398527,30914.671889072157,100.0,ITE_2M,l1,30
51293.46923786731,30914.671889072157,100.0,ITE_SDR,l1,30
46942.749104023125,30914.671889072157,100.0,MITE_2M,l1,30
51940.79301071111,30914.671889072157,100.0,MITE_SDR,l1,30
52576.64389735007,31530.511689311934,100.0,ITE_2M,l1,31
52373.99458078934,31530.511689311934,100.0,ITE_SDR,l1,31
47866.117681999036,31530.511689311934,100.0,MITE_2M,l1,31
52971.95410755372,31530.511689311934,100.0,MITE_SDR,l1,31
50306.26633552036,30372.67894682605,100.0,ITE_2M,l1,32
50450.052479276535,30372.67894682605,100.0,ITE_SDR,l1,32
45606.10981884988,30372.67894682605,100.0,MITE_2M,l1,32
50686.73498610484,30372.67894682605,100.0,MITE_SDR,l1,32
52253.77378456933,31349.210059126464,100.0,ITE_2M,l1,33
52106.21609339266,31349.210059126464,100.0,ITE_SDR,l1,33
47510.9098366082,31349.210059126464,100.0,MITE_2M,l1,33
52659.462251819285,31349.210059126464,100.0,MITE_SDR,l1,33
52156.191055177784,31389.043168473218,100.0,ITE_2M,l1,34
52030.63330868743,31389.043168473218,100.0,ITE_SDR,l1,34
47225.18148735595,31389.043168473218,100.0,MITE_2M,l1,34
52510.351475168165,31389.043168473218,100.0,MITE_SDR,l1,34
51347.69177393815,30981.4786476546,100.0,ITE_2M,l1,35
51199.134100774405,30981.4786476546,100.0,ITE_SDR,l1,35
46944.32181396035,30981.4786476546,100.0,MITE_2M,l1,35
51836.93437096409,30981.4786476546,100.0,MITE_SDR,l1,35
52553.512923607894,31539.59922555248,100.0,ITE_2M,l1,36
52436.04141734541,31539.59922555248,100.0,ITE_SDR,l1,36
47469.05450087976,31539.59922555248,100.0,MITE_2M,l1,36
52869.073642251526,31539.59922555248,100.0,MITE_SDR,l1,36
51875.834857444235,31120.28863328824,100.0,ITE_2M,l1,37
51805.60113245063,31120.28863328824,100.0,ITE_SDR,l1,37
46992.266353972635,31120.28863328824,100.0,MITE_2M,l1,37
52249.36515480549,31120.28863328824,100.0,MITE_SDR,l1,37
51346.325603973964,30914.17166058165,100.0,ITE_2M,l1,38
51123.3267168646,30914.17166058165,100.0,ITE_SDR,l1,38
46728.03914450428,30914.17166058165,100.0,MITE_2M,l1,38
51648.23278903409,30914.17166058165,100.0,MITE_SDR,l1,38
51836.75645463905,30973.647828540707,100.0,ITE_2M,l1,39
51562.49596054848,30973.647828540707,100.0,ITE_SDR,l1,39
46444.93496673972,30973.647828540707,100.0,MITE_2M,l1,39
52157.0051709291,30973.647828540707,100.0,MITE_SDR,l1,39
51024.0643274163,30734.616789853848,100.0,ITE_2M,l1,40
51157.38512600961,30734.616789853848,100.0,ITE_SDR,l1,40
45766.798775728086,30734.616789853848,100.0,MITE_2M,l1,40
51213.14127540503,30734.616789853848,100.0,MITE_SDR,l1,40
50949.01139493267,30619.56727980273,100.0,ITE_2M,l1,41
50611.08186182622,30619.56727980273,100.0,ITE_SDR,l1,41
45897.01755200749,30619.56727980273,100.0,MITE_2M,l1,41
51321.34834750283,30619.56727980273,100.0,MITE_SDR,l1,41
51729.64403960291,31085.797385162245,100.0,ITE_2M,l1,42
51554.591149648215,31085.797385162245,100.0,ITE_SDR,l1,42
47270.365659504714,31085.797385162245,100.0,MITE_2M,l1,42
52135.176657001866,31085.797385162245,100.0,MITE_SDR,l1,42
52092.957737547156,31209.252218875612,100.0,ITE_2M,l1,43
51937.82646548226,31209.252218875612,100.0,ITE_SDR,l1,43
47295.42050388626,31209.252218875612,100.0,MITE_2M,l1,43
52474.6986596884,31209.252218875612,100.0,MITE_SDR,l1,43
52022.37430965666,31088.799445358636,100.0,ITE_2M,l1,44
51610.679292203575,31088.799445358636,100.0,ITE_SDR,l1,44
47254.21828004168,31088.799445358636,100.0,MITE_2M,l1,44
52483.67776015576,31088.799445358636,100.0,MITE_SDR,l1,44
50741.267473090506,30386.813256467096,100.0,ITE_2M,l1,45
50548.87021316506,30386.813256467096,100.0,ITE_SDR,l1,45
46364.909448999264,30386.813256467096,100.0,MITE_2M,l1,45
51204.56449469365,30386.813256467096,100.0,MITE_SDR,l1,45
51223.76950792785,30626.650750212328,100.0,ITE_2M,l1,46
50811.99113290171,30626.650750212328,100.0,ITE_SDR,l1,46
46692.453524501485,30626.650750212328,100.0,MITE_2M,l1,46
51676.87624420953,30626.650750212328,100.0,MITE_SDR,l1,46
50450.56507665211,30512.699585617578,100.0,ITE_2M,l1,47
50317.70052203922,30512.699585617578,100.0,ITE_SDR,l1,47
46106.75872324789,30512.699585617578,100.0,MITE_2M,l1,47
50889.81649744927,30512.699585617578,100.0,MITE_SDR,l1,47
50497.342196335056,30336.322804520136,100.0,ITE_2M,l1,48
50490.24285807757,30336.322804520136,100.0,ITE_SDR,l1,48
46034.36136727002,30336.322804520136,100.0,MITE_2M,l1,48
50983.138398495605,30336.322804520136,100.0,MITE_SDR,l1,48
50923.29074898838,30670.02392495291,100.0,ITE_2M,l1,49
50645.844612419016,30670.02392495291,100.0,ITE_SDR,l1,49
46189.72715675063,30670.02392495291,100.0,MITE_2M,l1,49
51290.587149822226,30670.02392495291,100.0,MITE_SDR,l1,49
50899.84576975311,30406.04118465264,100.0,ITE_2M,l1,50
50740.21699526955,30406.04118465264,100.0,ITE_SDR,l1,50
45809.66578454689,30406.04118465264,100.0,MITE_2M,l1,50
51239.805043816064,30406.04118465264,100.0,MITE_SDR,l1,50
51778.1778828233,31027.18051167582,100.0,ITE_2M,l1,51
51694.71130379573,31027.18051167582,100.0,ITE_SDR,l1,51
46698.94310150328,31027.18051167582,100.0,MITE_2M,l1,51
52155.626272180656,31027.18051167582,100.0,MITE_SDR,l1,51
51494.10387823875,31059.699933607306,100.0,ITE_2M,l1,52
51293.82570160127,31059.699933607306,100.0,ITE_SDR,l1,52
46757.26921497061,31059.699933607306,100.0,MITE_2M,l1,52
51826.25218076585,31059.699933607306,100.0,MITE_SDR,l1,52
51232.73471351407,30802.457502199715,100.0,ITE_2M,l1,53
51124.1228721824,30802.457502199715,100.0,ITE_SDR,l1,53
45849.59573692335,30802.457502199715,100.0,MITE_2M,l1,53
51500.12167321152,30802.457502199715,100.0,MITE_SDR,l1,53
51191.003149892415,30823.60688922453,100.0,ITE_2M,l1,54
51301.156796583025,30823.60688922453,100.0,ITE_SDR,l1,54
47023.21283685156,30823.60688922453,100.0,MITE_2M,l1,54
51679.98764889698,30823.60688922453,100.0,MITE_SDR,l1,54
51034.699426872765,30734.602629600937,100.0,ITE_2M,l1,55
50983.32194303593,30734.602629600937,100.0,ITE_SDR,l1,55
46145.5931532026,30734.602629600937,100.0,MITE_2M,l1,55
51373.498516045525,30734.602629600937,100.0,MITE_SDR,l1,55
50198.348022843005,30134.685806199952,100.0,ITE_2M,l1,56
49831.93463592933,30134.685806199952,100.0,ITE_SDR,l1,56
45660.52472793919,30134.685806199952,100.0,MITE_2M,l1,56
50578.166166084935,30134.685806199952,100.0,MITE_SDR,l1,56
51427.43955255213,30732.62969009872,100.0,ITE_2M,l1,57
50981.1540384474,30732.62969009872,100.0,ITE_SDR,l1,57
46311.597789746644,30732.62969009872,100.0,MITE_2M,l1,57
51756.3573126001,30732.62969009872,100.0,MITE_SDR,l1,57
51517.60494240955,30924.019877077528,100.0,ITE_2M,l1,58
51454.879811973005,30924.019877077528,100.0,ITE_SDR,l1,58
46781.89270705359,30924.019877077528,100.0,MITE_2M,l1,58
51822.5658256109,30924.019877077528,100.0,MITE_SDR,l1,58
51049.52849423231,30693.14566670831,100.0,ITE_2M,l1,59
50896.20713582041,30693.14566670831,100.0,ITE_SDR,l1,59
46074.78115735961,30693.14566670831,100.0,MITE_2M,l1,59
51428.632985227814,30693.14566670831,100.0,MITE_SDR,l1,59
52263.524701260525,31433.122404453963,100.0,ITE_2M,l1,60
52143.48067780661,31433.122404453963,100.0,ITE_SDR,l1,60
47644.00244139977,31433.122404453963,100.0,MITE_2M,l1,60
52739.31547526321,31433.122404453963,100.0,MITE_SDR,l1,60
50255.19103784688,30118.655254301266,100.0,ITE_2M,l1,61
50142.5704364846,30118.655254301266,100.0,ITE_SDR,l1,61
45584.32366532399,30118.655254301266,100.0,MITE_2M,l1,61
50754.18894824677,30118.655254301266,100.0,MITE_SDR,l1,61
51043.72011704385,30692.83856427777,100.0,ITE_2M,l1,62
50871.881283020535,30692.83856427777,100.0,ITE_SDR,l1,62
46327.86854631987,30692.83856427777,100.0,MITE_2M,l1,62
51570.666409094934,30692.83856427777,100.0,MITE_SDR,l1,62
51795.781310326194,30982.049123563444,100.0,ITE_2M,l1,63
51643.22442558235,30982.049123563444,100.0,ITE_SDR,l1,63
46754.05163565438,30982.049123563444,100.0,MITE_2M,l1,63
52223.59198780431,30982.049123563444,100.0,MITE_SDR,l1,63
51639.23669044672,30938.86251197233,100.0,ITE_2M,l1,64
51185.82965687293,30938.86251197233,100.0,ITE_SDR,l1,64
46853.591018206345,30938.86251197233,100.0,MITE_2M,l1,64
52043.68441798363,30938.86251197233,100.0,MITE_SDR,l1,64
50551.121382648475,30295.582974008346,100.0,ITE_2M,l1,65
50334.91968921463,30295.582974008346,100.0,ITE_SDR,l1,65
45938.20331398663,30295.582974008346,100.0,MITE_2M,l1,65
51035.03486120679,30295.582974008346,100.0,MITE_SDR,l1,65
51538.21254698691,30916.98804584253,100.0,ITE_2M,l1,66
51395.57101389272,30916.98804584253,100.0,ITE_SDR,l1,66
46101.13022666447,30916.98804584253,100.0,MITE_2M,l1,66
51818.778438364825,30916.98804584253,100.0,MITE_SDR,l1,66
49978.431753213634,29976.91841958587,100.0,ITE_2M,l1,67
49919.67023451156,29976.91841958587,100.0,ITE_SDR,l1,67
45464.0084539296,29976.91841958587,100.0,MITE_2M,l1,67
50382.013982950724,29976.91841958587,100.0,MITE_SDR,l1,67
51347.698057938476,30652.48415038931,100.0,ITE_2M,l1,68
51187.5976764701,30652.48415038931,100.0,ITE_SDR,l1,68
46823.201418016826,30652.48415038931,100.0,MITE_2M,l1,68
51893.3853183459,30652.48415038931,100.0,MITE_SDR,l1,68
50726.020196869016,30512.595052491768,100.0,ITE_2M,l1,69
50526.67787957469,30512.595052491768,100.0,ITE_SDR,l1,69
45921.50619718948,30512.595052491768,100.0,MITE_2M,l1,69
51180.58736282378,30512.595052491768,100.0,MITE_SDR,l1,69
52641.126796768665,31475.970304030165,100.0,ITE_2M,l1,70
52472.10639788797,31475.970304030165,100.0,ITE_SDR,l1,70
47823.02784560302,31475.970304030165,100.0,MITE_2M,l1,70
53035.26031219475,31475.970304030165,100.0,MITE_SDR,l1,70
51025.70524701543,30740.72624192483,100.0,ITE_2M,l1,71
